table_name,name,col_type,description,badges,attribute_name,col_description,is_nullable,is_primary_key,is_foreign_key,sensitivity,technical_source,is_view,database,cluster,schema,sort_order
mdd_prvdr_dm_lcns_hstry,prvdr_dme_lcns_agncy_rfrnc_sk,INT,"A unique identifier for the Durable Medical Equipment, Prosthetics, Orthotics, and Supplies (DMEPOS) license type. Examples are:

     Bus/Tax/Sales-Resale Permit/Wholesale/City/Zoning

     State Agency For Oxygen/Medical Gas/Respiratory Care

     Board Of Medical Examiners (Medical Board)

     American Board Of Medical Specialties



Reference lookup as PRVDR_DME_LCNS_TYPE_RFRNC.",,Provider DME License Agency Reference Surrogatekey,"A unique identifier for the Durable Medical Equipment, Prosthetics, Orthotics, and Supplies (DMEPOS) license type. Examples are:

     Bus/Tax/Sales-Resale Permit/Wholesale/City/Zoning

     State Agency For Oxygen/Medical Gas/Respiratory Care

     Board Of Medical Examiners (Medical Board)

     American Board Of Medical Specialties



Reference lookup as PRVDR_DME_LCNS_TYPE_RFRNC.",No,No,,,,Table,hive,gold,hive_mdm,90
mdd_prvdr_dm_lcns_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,91
mdd_prvdr_dm_lcns_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,92
mdd_prvdr_dm_lcns_hstry,lcns_issg_ent_name,VARCHAR(100),"A free text field to capture the identity of the entity issuing the license or accreditation.

",Nullable,License Issuing Entity Name,"A free text field to capture the identity of the entity issuing the license or accreditation.

",Yes,No,,,,Table,hive,gold,hive_mdm,93
mdd_prvdr_dm_lcns_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,94
mdd_prvdr_dm_lcns_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,95
mdd_prvdr_dm_lcns_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,96
mdd_prvdr_dm_tax_ident_hstry,tin_id,CHAR(9),"The tax identifier assigned to a Provider by the Internal Revenue Service (IRS), U.S. Department of the Treasury.",,Provider Federal Tax Identification Number,"The tax identifier assigned to a Provider by the Internal Revenue Service (IRS), U.S. Department of the Treasury.",No,No,,,,Table,hive,gold,hive_mdm,97
mdd_prvdr_dm_tax_ident_hstry,fed_tax_ident_efctv_ts,TIMESTAMP,The date on which a Federal Tax Identifier for a Provider became effective.,Nullable,Federal Tax Identification Effective Timestamp,The date on which a Federal Tax Identifier for a Provider became effective.,Yes,No,,,,Table,hive,gold,hive_mdm,98
mdd_prvdr_dm_tax_ident_hstry,prvdr_ssn_vrfy_sw,CHAR(1),A switch that indicates that the Social Security Administration (SSA) has verified the Person's current Social Security number.,Nullable,Provider Social Security Number Verify Switch,A switch that indicates that the Social Security Administration (SSA) has verified the Person's current Social Security number.,Yes,No,,,,Table,hive,gold,hive_mdm,99
mdd_prvdr_dm_tax_ident_hstry,fed_tax_ident_trmntn_ts,TIMESTAMP,The date on which the Tax Identification record for a Provider ceased to be effective.,Nullable,Federal Tax Identification Termination Timestamp,The date on which the Tax Identification record for a Provider ceased to be effective.,Yes,No,,,,Table,hive,gold,hive_mdm,100
mdd_prvdr_dm_tax_ident_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,101
mdd_prvdr_dm_tax_ident_hstry,prvdr_fed_tax_ident_hstry_sk,INT,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",,Provider Federal Tax Identification History Surrogatekey,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",No,No,,,,Table,hive,gold,hive_mdm,102
mdd_prvdr_dm_tax_ident_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,103
mdd_prvdr_dm_tax_ident_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,104
mdd_prvdr_dm_tax_ident_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,105
mdd_prvdr_dm_tax_ident_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,106
mdd_prvdr_dm_tax_ident_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,107
mdd_prvdr_dm_tax_ident_hstry,fed_tax_ident_type_rfrnc_sk,INT,Unique identifier for the type of federal tax identification number,,Federal Tax Identification Type Reference Surrogatekey,Unique identifier for the type of federal tax identification number,No,No,,,,Table,hive,gold,hive_mdm,108
mdd_prvdr_dm_tax_ident_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,109
mdd_prvdr_dm_tax_ident_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,110
mdd_prvdr_dm_tax_ident_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,111
mdd_prvdr_dm_tax_ident_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,112
mdd_prvdr_dm_tax_ident_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,113
mdd_prvdr_dm_txnmy_hstry,prvdr_txnmy_efctv_ts,TIMESTAMP,The date on which the license becomes effective for the Provider.,Nullable,Provider Taxonomy Effective Timestamp,The date on which the license becomes effective for the Provider.,Yes,No,,,,Table,hive,gold,hive_mdm,114
mdd_prvdr_dm_txnmy_hstry,prvdr_txnmy_trmntn_ts,TIMESTAMP,The date on which the license ceased to be effective for the Provider.,Nullable,Provider Taxonomy Termination Timestamp,The date on which the license ceased to be effective for the Provider.,Yes,No,,,,Table,hive,gold,hive_mdm,115
mdd_prvdr_dm_txnmy_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,116
mdd_prvdr_dm_txnmy_hstry,prvdr_txnmy_hstry_sk,INT,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",,Provider Taxonomy History Surrogatekey,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",No,No,,,,Table,hive,gold,hive_mdm,117
mdd_prvdr_dm_txnmy_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,118
mdd_prvdr_dm_txnmy_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,119
mdd_prvdr_dm_txnmy_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,120
mdd_prvdr_dm_txnmy_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,121
mdd_prvdr_dm_txnmy_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,122
mdd_prvdr_dm_txnmy_hstry,prvdr_txnmy_num_rfrnc_sk,INT,An unique identifier for the type of provider taxonomy,,Provider Taxonomy Number Reference Surrogatekey,An unique identifier for the type of provider taxonomy,No,No,,,,Table,hive,gold,hive_mdm,123
mdd_prvdr_dm_txnmy_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,124
mdd_prvdr_dm_txnmy_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,125
mdd_prvdr_dm_txnmy_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,126
mdd_prvdr_dm_txnmy_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,127
mdd_prvdr_dm_txnmy_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,128
mdd_prvdr_dm_npi_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,129
